COUNTY,ST_ABBR,avg(median_sale_price_yoy),avg(homes_sold_mom),avg(median_sale_price_mom),avg(homes_sold_yoy),avgHomesSoldTotal,avgMedianSalesTotal,avgHomesSoldTotalScaled,avgMedianSalesTotalScaled
Franklin County,TN,0.118388895,0.041888072,0.028611907,0.33020181,0.186044941,0.073500401,0.053796443,4.89E-04
Grayson County,TX,0.118374218,0.021984421,0.012763146,0.077105904,0.049545162,0.065568682,0.043092767,4.85E-04
Henderson County,TX,0.118308276,0.034483184,0.022950435,0.153830413,0.094156799,0.070629356,0.046591004,4.88E-04
Washoe County,NV,0.118285357,0.008914005,0.009315003,-0.006628163,0.001142921,0.06380018,0.039297289,4.84E-04
Gilmer County,GA,0.118275075,0.02956548,0.015295883,0.078041741,0.05380361,0.066785479,0.043426695,4.86E-04
Towns County,GA,0.118219861,0.060725935,0.027215713,0.102937058,0.081831496,0.072717787,0.045624511,4.89E-04
Wise County,TX,0.118177646,0.041986392,0.013346138,0.09786398,0.069925186,0.065761892,0.044690874,4.85E-04
Morgan County,CO,0.118139376,0.059989269,0.019561124,0.068842485,0.064415877,0.06885025,0.044258859,4.87E-04
Hillsdale County,MI,0.118086703,0.034257623,0.027741459,0.029477856,0.03186774,0.072914081,0.041706586,4.89E-04
Miami-Dade County,FL,0.118070952,0.009542766,0.009388984,0.012356678,0.010949722,0.063729968,0.040066293,4.84E-04
Gadsden County,FL,0.11806843,0.063807155,0.056322117,0.123454989,0.093631072,0.087195273,0.046549779,4.97E-04
Claiborne County,TN,0.117879947,0.088335224,0.044709746,0.12942029,0.108877757,0.081294846,0.047745353,4.94E-04
Genesee County,MI,0.117634517,0.016295061,0.011977882,0.0128854,0.01459023,0.064806199,0.040351765,4.84E-04
Malheur County,OR,0.117608211,0.091233862,0.030138087,0.143739187,0.117486524,0.073873149,0.048420412,4.90E-04
Santa Cruz County,AZ,0.117516076,0.036114597,0.017456939,0.037862642,0.03698862,0.067486508,0.042108142,4.86E-04
Eagle County,CO,0.117361715,0.035183833,0.020411058,0.066977523,0.051080678,0.068886387,0.043213175,4.87E-04
Androscoggin County,ME,0.117353818,0.02797147,0.010164266,0.014995483,0.021483477,0.063759042,0.040892301,4.84E-04
Cass County,NE,0.117238904,0.048050854,0.040314298,0.063756928,0.055903891,0.078776601,0.043591389,4.92E-04
Alamosa County,CO,0.116994454,0.181219653,0.05260899,0.199863783,0.190541718,0.084801722,0.054149059,4.96E-04
Schuyler County,NY,0.116956273,0.128212386,0.073222502,0.302520881,0.215366634,0.095089388,0.056095713,5.01E-04
Jackson County,GA,0.116896159,0.0349629,0.012038829,0.11527923,0.075121065,0.064467494,0.04509831,4.84E-04
St. Joseph County,MI,0.116811617,0.03190227,0.029250379,0.050367397,0.041134834,0.073030998,0.042433269,4.89E-04
Orange County,FL,0.116796701,0.010885314,0.009273198,0.007071514,0.008978414,0.063034949,0.039911712,4.83E-04
Hernando County,FL,0.116761223,0.017718006,0.009599403,0.067104717,0.042411362,0.063180313,0.042533368,4.84E-04
Washburn County,WI,0.116735005,0.078996982,0.046654688,0.071447386,0.075222184,0.081694847,0.04510624,4.94E-04
Washington County,IA,0.116660851,0.040241097,0.047533083,0.680686626,0.360463861,0.082096967,0.067473561,4.94E-04
Clinton County,OH,0.116656424,0.027330372,0.026961939,0.060549383,0.043939878,0.071809181,0.042653227,4.88E-04
Hockley County,TX,0.116643606,0.086269441,0.047206154,0.077979329,0.082124385,0.08192488,0.045647478,4.94E-04
Hunt County,TX,0.116640606,0.026569433,0.014356533,0.105372756,0.065971095,0.065498569,0.044380812,4.85E-04
Chippewa County,MI,0.116559634,0.13611094,0.0293105,0.723419751,0.429765345,0.072935067,0.07290786,4.89E-04
Summit County,UT,0.116292866,0.026005841,0.021130923,0.062405625,0.044205733,0.068711895,0.042674074,4.87E-04
Marquette County,WI,0.116130825,0.065865429,0.052567521,0.104395469,0.085130449,0.084349173,0.045883199,4.95E-04
Ada County,ID,0.116003235,0.014425616,0.009430212,0.022238844,0.01833223,0.062716724,0.040645195,4.83E-04
Jackson County,MI,0.115871917,0.019661535,0.013577994,0.040884839,0.030273187,0.064724956,0.041581549,4.84E-04
Shawano County,WI,0.115833905,0.078068264,0.027582777,0.074623026,0.076345645,0.071708341,0.045194336,4.88E-04
Pike County,PA,0.1156767,0.023952823,0.013163069,0.054523019,0.039237921,0.064419884,0.042284522,4.84E-04
Pinellas County,FL,0.115625802,0.014216465,0.009588269,0.027950173,0.021083319,0.062607035,0.040860922,4.83E-04
Webb County,TX,0.115444422,0.135090907,0.044070582,5.706839499,2.920965203,0.079757502,0.268256128,4.93E-04
Mayes County,OK,0.115285175,0.061431064,0.031735715,0.122214459,0.091822762,0.073510445,0.046407979,4.89E-04
Hillsborough County,FL,0.115085894,0.012120074,0.009162447,0.027358477,0.019739276,0.062124171,0.040755529,4.83E-04
Wythe County,VA,0.115078753,0.042568915,0.017952212,0.668604339,0.355586627,0.066515483,0.067091111,4.85E-04
Adams County,WI,0.115014432,0.063494399,0.04087166,0.083107902,0.07330115,0.077943046,0.044955601,4.92E-04
Yuma County,AZ,0.114989566,0.092589295,0.009441987,10.93252151,5.512555404,0.062215776,0.471476539,4.83E-04
Monroe County,TN,0.114923317,0.043613436,0.024712844,0.097513869,0.070563653,0.069818081,0.044740939,4.87E-04
Dickson County,TN,0.114877471,0.026628965,0.012320465,0.060201843,0.043415404,0.063598968,0.0426121,4.84E-04
Polk County,FL,0.114842026,0.016976756,0.00925615,0.073149626,0.045063191,0.062049088,0.042741312,4.83E-04
Union County,MS,0.114816464,0.13859724,0.049926822,0.288462583,0.213529911,0.082371643,0.055951686,4.94E-04
McMinn County,TN,0.114751189,0.046248501,0.022939506,0.166811911,0.106530206,0.068845348,0.047561269,4.87E-04
Washington County,UT,0.114740764,0.025940322,0.010844115,0.084407167,0.055173744,0.062792439,0.043534134,4.83E-04
Merced County,CA,0.114662887,0.011839949,0.010139548,-0.029503033,-0.008831542,0.062401217,0.038515139,4.83E-04
Franklin County,IL,0.114568856,0.061665419,0.062499698,0.090366952,0.076016186,0.088534277,0.045168501,4.98E-04
Macomb County,MI,0.114554689,0.010420267,0.010116552,0.003496152,0.00695821,0.06233562,0.039753297,4.83E-04
Ellis County,KS,0.114550251,0.024432819,0.027081456,0.857517415,0.440975117,0.070815853,0.073786878,4.88E-04
Crawford County,MO,0.114469731,0.10814665,0.034951401,0.166276047,0.137211348,0.074710566,0.049967141,4.90E-04
Cowley County,KS,0.114340734,0.072895223,0.05254852,0.140168584,0.106531903,0.083444627,0.047561402,4.95E-04
Edgefield County,SC,0.114300399,0.054498498,0.023132742,0.161845434,0.108171966,0.068716571,0.047690008,4.87E-04
Lafayette County,MO,0.114074013,0.072453237,0.035381438,0.092907485,0.082680361,0.074727725,0.045691075,4.90E-04
Howard County,IA,0.114045145,0.346690935,0.152919091,0.826121606,0.58640627,0.133482118,0.08519091,5.23E-04
Lenawee County,MI,0.114032766,0.02336297,0.017543114,0.016696242,0.020029606,0.06578794,0.040778295,4.85E-04
Wapello County,IA,0.113999727,0.062064883,0.03221816,2.259608807,1.160836845,0.073108944,0.130235075,4.89E-04
Ford County,KS,0.113954534,0.092081422,0.037725831,1.183882449,0.637981935,0.075840183,0.089235233,4.91E-04
Hopewell,VA,0.113942177,0.057867386,0.033894013,0.126563868,0.092215627,0.073918095,0.046438786,4.90E-04
Aitkin County,MN,0.113889403,0.077413309,0.036544677,0.085172052,0.081292681,0.07521704,0.04558226,4.90E-04
Stokes County,NC,0.1138636,0.055348481,0.015922154,0.308389084,0.181868783,0.064892877,0.053468968,4.85E-04
Dawson County,GA,0.11375595,0.049064827,0.022400453,0.114367407,0.081716117,0.068078202,0.045615463,4.86E-04
George County,MS,0.113564155,0.108390033,0.049945582,0.208697498,0.158543765,0.081754869,0.051639929,4.94E-04
Seward County,NE,0.11345962,0.148248285,0.045705739,0.32730648,0.237777383,0.079582679,0.05785306,4.93E-04
Maury County,TN,0.113391046,0.027562359,0.013104931,0.076326333,0.051944346,0.063247988,0.0432809,4.84E-04
Delaware County,IN,0.113379381,0.03497933,0.028884256,0.169265112,0.102122221,0.071131818,0.047215615,4.88E-04
Okeechobee County,FL,0.113271583,0.067309025,0.020433597,0.158759786,0.113034406,0.06685259,0.048071297,4.86E-04
Pasco County,FL,0.113254871,0.015621735,0.009741684,0.06323463,0.039428183,0.061498278,0.042299441,4.83E-04
Gallatin County,MT,0.113223104,0.025488166,0.011344666,0.873370869,0.449429518,0.062283885,0.074449832,4.83E-04
Jefferson County,TX,0.113197688,0.111813876,0.069027582,4.740430496,2.426122186,0.091112635,0.229452848,4.99E-04
Campbell County,TN,0.113122336,0.052797406,0.037952559,0.114774079,0.083785742,0.075537448,0.045777754,4.90E-04
Monterey County,CA,0.113058198,0.009477779,0.010155828,-0.026236477,-0.008379349,0.061607013,0.038550597,4.83E-04
San Bernardino County,CA,0.112865797,0.006169829,0.008511529,-0.024696985,-0.009263578,0.060688663,0.03848126,4.82E-04
Oconto County,WI,0.112773361,0.040226062,0.034650636,0.020762853,0.030494458,0.073711999,0.0415989,4.89E-04
Tate County,MS,0.11265034,0.088324607,0.048190039,0.142041094,0.115182851,0.08042019,0.048239769,4.93E-04
Gibson County,TN,0.112483365,0.032066803,0.034384147,0.054615646,0.043341225,0.073433756,0.042606283,4.89E-04
Iroquois County,IL,0.11247567,0.052332553,0.06081376,0.101516146,0.07692435,0.086644715,0.045239715,4.97E-04
Jones County,IA,0.112410143,0.068560053,0.171543837,1.014933858,0.541746955,0.14197699,0.081688935,5.28E-04
Johnson County,TX,0.112406576,0.025624205,0.010614361,0.075790312,0.050707259,0.061510468,0.043183893,4.83E-04
Carroll County,OH,0.112308426,0.065682998,0.047309663,0.066127144,0.065905071,0.079809045,0.044375635,4.93E-04
Clinton County,PA,0.112173617,0.149562019,0.061046444,0.598480183,0.374021101,0.08661003,0.068536656,4.97E-04
Carbon County,UT,0.112133578,0.063580987,0.044257764,0.096065773,0.07982338,0.078195671,0.045467044,4.92E-04
Waushara County,WI,0.112131292,0.059303278,0.042625103,0.073940683,0.06662198,0.077378198,0.044431852,4.91E-04
Lapeer County,MI,0.112047714,0.032726981,0.01496235,0.025243616,0.028985298,0.063505032,0.041480559,4.84E-04
Kootenai County,ID,0.11197388,0.018721013,0.008999737,0.03730093,0.028010971,0.060486808,0.041404157,4.82E-04
Volusia County,FL,0.111903118,0.014079789,0.01016076,0.040038078,0.027058934,0.061031939,0.041329502,4.82E-04
Appling County,GA,0.111658312,0.141372722,0.161272155,1.048544974,0.594958848,0.136465233,0.085861563,5.24E-04
Marion County,FL,0.111535184,0.140219394,0.011425197,4.233890824,2.187055109,0.06148019,0.210706323,4.83E-04
Washakie County,WY,0.111514401,0.205198598,0.076226972,0.223827011,0.214512804,0.093870687,0.05602876,5.01E-04
Mille Lacs County,MN,0.111432063,0.05573479,0.015357206,0.053598907,0.054666849,0.063394634,0.043494386,4.84E-04
Smith County,TN,0.111290176,0.188579658,0.038211397,0.62056296,0.404571309,0.074750787,0.070932261,4.90E-04
Clay County,IL,0.111066882,0.225232872,0.086673519,0.272181446,0.248707159,0.0988702,0.058710122,5.03E-04
Greene County,MO,0.110984467,0.007953134,0.017809788,22.01435804,11.01115559,0.064397127,0.902651107,4.84E-04
Clark County,WI,0.11095062,0.070747417,0.029322491,0.07771086,0.074229138,0.070136556,0.04502837,4.87E-04
Carson City,NV,0.110819684,0.029380869,0.013699213,0.037883408,0.033632139,0.062259449,0.041844942,4.83E-04
Brevard County,FL,0.110401814,0.014838313,0.008522221,0.001791833,0.008315073,0.059462017,0.039859696,4.81E-04
Lincoln County,MT,0.110395328,0.203377646,0.049534841,0.337813749,0.270595698,0.079965084,0.060426519,4.93E-04
Madison County,OH,0.11020128,0.047998946,0.020912124,0.072343273,0.060171109,0.065556702,0.043926004,4.85E-04
Leelanau County,MI,0.110117295,0.051206078,0.02987822,0.106818596,0.079012337,0.069997757,0.045403446,4.87E-04
Sarasota County,FL,0.110010557,0.014597007,0.008994513,0.037746564,0.026171786,0.059502535,0.041259936,4.81E-04
Burnett County,WI,0.109894685,0.083787827,0.039421249,0.069270804,0.076529315,0.074657967,0.045208739,4.90E-04
Spokane County,WA,0.109892473,0.014849741,0.008446086,-0.016348979,-7.50E-04,0.059169279,0.039148885,4.81E-04
Okanogan County,WA,0.109855092,0.083653486,0.038490308,0.151144654,0.11739907,0.0741727,0.048413554,4.90E-04
Navarro County,TX,0.109817256,0.063452669,0.021733496,0.093594385,0.078523527,0.065775376,0.045365115,4.85E-04
Goochland County,VA,0.109814538,0.063819334,0.051041425,0.103437279,0.083628306,0.080427981,0.045765408,4.93E-04
Muskogee County,OK,0.109797486,0.068242653,0.036167638,0.387249276,0.227745965,0.072982562,0.057066443,4.89E-04
Churchill County,NV,0.109796931,0.050710182,0.017197557,0.064792163,0.057751173,0.063497244,0.043736244,4.84E-04
Garfield County,CO,0.109793374,0.033454719,0.016504469,0.04248384,0.037969279,0.063148922,0.042185041,4.84E-04
Dodge County,MN,0.109655031,0.075111162,0.024797665,0.082742388,0.078926775,0.067226348,0.045396736,4.86E-04
Crawford County,WI,0.10960758,0.171541332,0.049180339,0.135184733,0.153363033,0.079393959,0.05123368,4.93E-04
Lyon County,KS,0.109546431,0.06942585,0.029645347,0.409444982,0.239435416,0.069595889,0.057983075,4.87E-04
Lumpkin County,GA,0.109515545,0.044992378,0.011881815,0.093399518,0.069195948,0.06069868,0.04463369,4.82E-04
Rowan County,NC,0.109512863,0.01910776,0.013895889,0.059139696,0.039123728,0.061704376,0.042275567,4.83E-04
Cass County,IA,0.109386311,0.178323691,0.046468893,0.212212684,0.195268187,0.077927602,0.054519687,4.92E-04
St. Clair County,MI,0.109194702,0.017468212,0.012458449,0.019832091,0.018650151,0.060826575,0.040670125,4.82E-04
San Joaquin County,CA,0.109121041,0.009027523,0.008901856,-0.036073894,-0.013523186,0.059011449,0.038147242,4.81E-04
Henderson County,TN,0.109042089,0.110793159,0.029739706,0.382590562,0.246691861,0.069390898,0.058552091,4.87E-04
Lincoln County,TN,0.108880441,0.055010449,0.036491261,0.353465514,0.204237982,0.072685851,0.055223056,4.89E-04
Douglas County,NV,0.108828705,0.024986316,0.013368205,0.03939482,0.032190568,0.061098455,0.041731901,4.82E-04
Franklin County,IN,0.108792213,0.165737873,0.059482238,0.249310804,0.207524339,0.084137225,0.055480757,4.95E-04
Kearney County,NE,0.108617549,0.347043651,0.093186342,0.343710317,0.345376984,0.100901945,0.066290518,5.05E-04
Park County,CO,0.108565937,0.041236816,0.01486607,0.098732356,0.069984586,0.061716004,0.044695532,4.83E-04
Rutherford County,TN,0.108530199,0.017081255,0.009657766,0.021859704,0.019470479,0.059093982,0.040734451,4.81E-04
Navajo County,AZ,0.108469013,0.056538449,0.012961385,0.303141787,0.179840118,0.060715199,0.05330989,4.82E-04
Putnam County,IN,0.108453044,0.050359638,0.029029421,0.09724233,0.073800984,0.068741233,0.044994796,4.87E-04
Polk County,WI,0.10839733,0.049787398,0.021235846,0.052695274,0.051241336,0.064816588,0.043225773,4.84E-04
Seminole County,FL,0.108237685,0.014546588,0.00896639,0.014124594,0.014335591,0.058602038,0.040331797,4.81E-04
Shelby County,IL,0.108229996,0.128490592,0.057130243,0.167636135,0.148063364,0.082680119,0.050818105,4.94E-04
Cobb County,GA,0.108148156,0.016207292,0.00960818,0.008897452,0.012552372,0.058878168,0.040191965,4.81E-04
Page County,VA,0.108132767,0.102472682,0.035607784,0.14475675,0.123614716,0.071870276,0.048900956,4.88E-04
Garrard County,KY,0.108111505,0.066931436,0.047267368,0.111003134,0.088967285,0.077689436,0.046184066,4.92E-04
San Jacinto County,TX,0.108109052,0.051101459,0.06325687,0.145803598,0.098452529,0.085682961,0.046927855,4.96E-04
Muskegon County,MI,0.107842379,0.019737422,0.013059304,0.030886353,0.025311888,0.060450842,0.041192507,4.82E-04
Erath County,TX,0.107817612,0.054810202,0.028496959,0.069629696,0.062219949,0.068157286,0.044086665,4.86E-04
Lincoln County,ME,0.107782698,0.065947877,0.025101694,0.211418453,0.138683165,0.066442196,0.050082554,4.85E-04
Pulaski County,VA,0.107754396,0.211950186,0.054082319,0.842331739,0.527140963,0.080918358,0.080543601,4.93E-04
Vernon County,WI,0.107688795,0.087694418,0.036775926,0.113113038,0.100403728,0.07223236,0.047080859,4.89E-04
Liberty County,TX,0.10763816,0.045456833,0.020465302,0.163811139,0.104633986,0.064051731,0.047412576,4.84E-04
Yuba County,CA,0.107464385,0.016194256,0.010112022,0.002898856,0.009546556,0.058788204,0.039956263,4.81E-04
Uinta County,WY,0.107457019,0.05690197,0.034686325,0.051705267,0.054303618,0.071071672,0.043465903,4.88E-04
Shelby County,IN,0.107408315,0.031999838,0.022105956,0.05037059,0.041185214,0.064757135,0.042437219,4.84E-04
Wharton County,TX,0.107328875,0.074852059,0.036676177,0.176989834,0.125920946,0.072002526,0.0490818,4.88E-04
Mecosta County,MI,0.107275341,0.030241884,0.022912377,0.04709442,0.038668152,0.065093859,0.042239843,4.85E-04
Stone County,MS,0.107255359,0.151680931,0.061009287,0.246980596,0.199330763,0.084132323,0.054838255,4.95E-04
Cass County,MI,0.107249217,0.039121731,0.025738741,0.059864079,0.049492905,0.066493979,0.043088669,4.85E-04
Gladwin County,MI,0.107229645,0.051466372,0.035262872,0.083540273,0.067503322,0.071246259,0.044500962,4.88E-04
Lake County,CA,0.107109246,0.0297597,0.013981728,0.0045229,0.0171413,0.060545487,0.040551808,4.82E-04
Stanly County,NC,0.107075448,0.050633869,0.021381522,0.161072845,0.105853357,0.064228485,0.047508193,4.84E-04
Isanti County,MN,0.107071743,0.03647838,0.010665354,0.046087049,0.041282714,0.058868548,0.042444865,4.81E-04
Franklin County,ME,0.107062437,0.041986903,0.026110039,0.214645698,0.128316301,0.066586238,0.049269632,4.85E-04
Morgan County,WV,0.107006138,0.080042913,0.036625363,0.102602878,0.091322896,0.07181575,0.046368782,4.88E-04
Coffee County,TN,0.106943803,0.026140023,0.011438227,0.069734349,0.047937186,0.059191015,0.042966677,4.81E-04
Yates County,NY,0.106912037,0.09752374,0.050678638,0.083578832,0.090551286,0.078795337,0.046308276,4.92E-04
Lincoln County,NC,0.106830078,0.032894404,0.01535509,0.073830097,0.053362251,0.061092584,0.043392086,4.82E-04
Kingfisher County,OK,0.106829613,0.310610618,0.066322946,0.319314914,0.314962766,0.086576279,0.063905577,4.97E-04
Yavapai County,AZ,0.106596863,0.013445901,0.009215697,0.019218415,0.016332158,0.05790628,0.040488358,4.81E-04
Grand County,UT,0.106565025,0.201371517,0.032151562,0.297316594,0.249344056,0.069358294,0.058760064,4.87E-04
Troup County,GA,0.106346057,0.028738104,0.015886929,0.053796706,0.041267405,0.061116493,0.042443664,4.82E-04
Adams County,CO,0.106310066,0.016294621,0.008998448,0.030153818,0.02322422,0.057654257,0.041028802,4.80E-04
Indian River County,FL,0.106268701,0.018977796,0.009770155,0.040494656,0.029736226,0.058019428,0.041539443,4.81E-04
Glenn County,CA,0.106234174,0.067661951,0.028165388,0.059501025,0.063581488,0.067199781,0.04419343,4.86E-04
Mason County,MI,0.106230371,0.04319929,0.027317419,0.048300731,0.045750011,0.066773895,0.042795169,4.86E-04
Robertson County,TN,0.106154481,0.024047333,0.010987065,0.045454101,0.034750717,0.058570773,0.041932656,4.81E-04
Madera County,CA,0.106090292,0.015689357,0.010734323,0.003885656,0.009787506,0.058412307,0.039975157,4.81E-04
Cooke County,TX,0.105968598,0.048744614,0.026863738,0.083778612,0.066261613,0.066416168,0.044403593,4.85E-04
